episode,score,reward,moves,max_tile,epsilon
493,636,24.609999999999985,83,64,0.4701549382167434
494,576,23.009999999999994,79,64,0.47010792272292173
495,1312,44.46999999999994,135,128,0.47006091193064947
496,1348,46.029999999999944,139,128,0.4700139058394564
497,556,23.25999999999999,80,64,0.46996690444887246
498,592,24.17,83,64,0.46991990775842757
499,508,21.029999999999994,73,64,0.4698729157676517
500,1448,48.32999999999995,145,128,0.46982592847607496
501,1292,44.21999999999998,134,128,0.4697789458832274
502,1928,56.32999999999993,157,256,0.4697319679886391
503,1444,49.43999999999993,150,128,0.4696849947918402
504,988,33.679999999999986,104,128,0.46963802629236107
505,1428,48.829999999999934,147,128,0.4695910624897318
506,1636,54.90999999999989,163,128,0.46954410338348285
507,564,22.890000000000004,79,64,0.4694971489731445
508,1340,45.949999999999946,139,128,0.46945019925824716
509,1812,59.46999999999988,175,128,0.46940325423832135
510,268,13.030000000000005,51,32,0.4693563139128975
511,1352,46.119999999999926,140,128,0.4693093782815062
512,804,31.290000000000003,103,64,0.46926244734367806
513,2540,76.19999999999992,212,256,0.4692155210989437
514,1400,48.34999999999993,147,128,0.4691685995468338
515,1064,37.239999999999974,116,128,0.46912168268687915
516,564,22.589999999999996,77,64,0.46907477051861046
517,640,26.34999999999999,89,64,0.4690278630415586
518,1556,52.60999999999991,157,128,0.46898096025525443
519,828,31.77999999999999,104,64,0.4689340621592289
520,2292,67.81999999999991,188,256,0.46888716875301295
521,2256,66.2599999999999,184,256,0.46884028003613765
522,828,30.479999999999997,98,64,0.468793396008134
523,924,32.18999999999999,101,128,0.46874651666853323
524,980,33.39999999999999,104,128,0.46869964201686637
525,584,23.540000000000003,80,64,0.4686527720526647
526,1208,40.17999999999995,122,128,0.46860590677545944
527,1636,55.65999999999991,166,128,0.4685590461847819
528,644,25.789999999999996,87,64,0.46851219028016344
529,1840,59.69999999999991,174,128,0.4684653390611354
530,300,14.150000000000002,55,32,0.4684184925272293
531,436,19.710000000000004,71,32,0.46837165067797654
532,1896,54.90999999999991,153,256,0.4683248135129087
533,1136,39.659999999999954,122,128,0.46827798103155743
534,740,29.249999999999993,97,64,0.46823115323345427
535,684,27.589999999999982,93,64,0.46818433011813093
536,720,28.200000000000003,94,64,0.46813751168511913
537,1148,38.029999999999966,115,128,0.46809069793395064
