episode,score,reward,moves,max_tile,epsilon
204,572,5.720000000000002,78,64,0.8818251054965508
205,1388,13.879999999999992,141,128,0.8817369229860011
206,1516,15.159999999999986,153,128,0.8816487492937025
207,1060,10.6,116,128,0.8815605844187732
208,1356,13.559999999999993,141,128,0.8814724283603314
209,1352,13.519999999999987,140,128,0.8813842811174953
210,656,6.560000000000003,88,64,0.8812961426893836
211,364,3.640000000000001,62,32,0.8812080130751146
212,600,6.000000000000002,81,64,0.8811198922738072
213,1476,14.75999999999999,148,128,0.8810317802845797
214,720,7.200000000000003,98,64,0.8809436771065513
215,588,5.880000000000002,82,64,0.8808555827388407
216,1308,13.079999999999995,133,128,0.8807674971805668
217,1452,14.519999999999987,152,128,0.8806794204308488
218,1404,14.03999999999999,141,128,0.8805913524888057
219,1256,12.559999999999993,131,128,0.8805032933535568
220,608,6.080000000000003,86,64,0.8804152430242215
221,1928,19.279999999999987,157,256,0.880327201499919
222,832,8.320000000000002,99,64,0.880239168779769
223,336,3.3600000000000003,56,32,0.880151144862891
224,1232,12.319999999999993,130,128,0.8800631297484047
225,1356,13.559999999999986,140,128,0.8799751234354299
226,696,6.960000000000003,93,64,0.8798871259230864
227,800,8.000000000000004,101,64,0.8797991372104941
228,1328,13.279999999999992,137,128,0.8797111572967731
229,772,7.720000000000004,97,64,0.8796231861810434
230,1500,14.99999999999999,153,128,0.8795352238624253
231,512,5.120000000000002,74,64,0.8794472703400391
232,1344,13.439999999999992,141,128,0.8793593256130051
233,652,6.520000000000002,88,64,0.8792713896804438
234,596,5.960000000000003,82,64,0.8791834625414758
235,348,3.4800000000000004,62,32,0.8790955441952217
236,1300,12.999999999999995,133,128,0.8790076346408022
237,328,3.2800000000000007,55,32,0.8789197338773381
238,2204,22.039999999999978,185,256,0.8788318419039504
239,1368,13.679999999999993,137,128,0.87874395871976
240,1268,12.679999999999993,132,128,0.878656084323888
241,736,7.360000000000002,100,64,0.8785682187154557
242,768,7.680000000000003,94,64,0.8784803618935841
243,588,5.880000000000002,81,64,0.8783925138573948
244,1432,14.319999999999991,148,128,0.878304674606009
245,320,3.2000000000000015,58,32,0.8782168441385484
246,1364,13.639999999999993,141,128,0.8781290224541346
247,300,3.0000000000000013,55,32,0.8780412095518892
248,1404,14.03999999999999,144,128,0.877953405430934
249,2264,22.639999999999972,193,256,0.877865610090391
250,1100,10.999999999999995,118,128,0.8777778235293819
251,2272,22.719999999999974,185,256,0.877690045747029
252,704,7.040000000000003,95,64,0.8776022767424543
253,584,5.8400000000000025,81,64,0.8775145165147801
254,1388,13.879999999999992,141,128,0.8774267650631286
255,976,9.76,107,128,0.8773390223866222
256,1004,10.04,106,128,0.8772512884843835
257,448,4.480000000000001,64,64,0.877163563355535
258,2732,27.319999999999958,228,256,0.8770758469991995
259,1132,11.31999999999999,121,128,0.8769881394144996
260,1128,11.279999999999998,123,128,0.8769004406005582
261,584,5.840000000000002,80,64,0.8768127505564981
262,676,6.7600000000000025,94,64,0.8767250692814424
263,648,6.480000000000002,85,64,0.8766373967745144
264,608,6.080000000000003,79,64,0.876549733034837
265,976,9.759999999999994,108,128,0.8764620780615335
266,1396,13.959999999999988,146,128,0.8763744318537274
267,696,6.9600000000000035,93,64,0.876286794410542
268,640,6.400000000000003,86,64,0.876199165731101
269,712,7.120000000000004,93,64,0.8761115458145279
270,596,5.960000000000002,83,64,0.8760239346599464
271,612,6.120000000000003,85,64,0.8759363322664805
272,1320,13.199999999999989,136,128,0.8758487386332539
273,956,9.56,114,64,0.8757611537593906
274,668,6.680000000000002,85,64,0.8756735776440147
275,1064,10.639999999999997,116,128,0.8755860102862503
276,704,7.040000000000004,94,64,0.8754984516852217
277,748,7.480000000000002,94,64,0.8754109018400531
278,716,7.160000000000004,96,64,0.8753233607498692
279,860,8.600000000000001,105,64,0.8752358284137942
280,1148,11.479999999999992,126,128,0.8751483048309529
281,952,9.52,114,64,0.8750607900004698
282,780,7.8000000000000025,95,64,0.8749732839214698
283,944,9.440000000000001,113,64,0.8748857865930777
284,656,6.560000000000003,87,64,0.8747982980144184
285,1156,11.559999999999993,126,128,0.874710818184617
286,1340,13.39999999999999,141,128,0.8746233471027985
287,1332,13.319999999999993,138,128,0.8745358847680883
288,552,5.520000000000002,81,64,0.8744484311796115
289,1232,12.319999999999993,127,128,0.8743609863364935
290,1192,11.919999999999984,132,128,0.8742735502378599
291,288,2.880000000000001,54,32,0.8741861228828361
292,964,9.639999999999995,118,64,0.8740987042705479
293,1464,14.639999999999988,151,128,0.8740112944001209
294,560,5.600000000000002,75,64,0.8739238932706809
295,952,9.519999999999994,102,128,0.8738365008813538
296,472,4.7200000000000015,76,32,0.8737491172312657
297,408,4.080000000000001,69,32,0.8736617423195425
298,620,6.200000000000002,85,64,0.8735743761453105
299,564,5.640000000000002,77,64,0.873487018707696
300,628,6.280000000000003,86,64,0.8733996700058252
301,1124,11.239999999999991,120,128,0.8733123300388246
302,1268,12.679999999999989,131,128,0.8732249988058207
303,1292,12.919999999999993,131,128,0.8731376763059402
304,420,4.200000000000001,68,32,0.8730503625383096
305,584,5.8400000000000025,82,64,0.8729630575020557
306,1456,14.559999999999986,149,128,0.8728757611963055
307,544,5.440000000000001,73,64,0.8727884736201859
308,204,2.040000000000001,47,16,0.8727011947728238
309,1852,18.519999999999975,173,128,0.8726139246533465
310,1156,11.559999999999995,127,128,0.8725266632608812
311,1048,10.479999999999995,113,128,0.8724394105945552
312,732,7.320000000000004,97,64,0.8723521666534958
313,1736,17.359999999999978,168,128,0.8722649314368305
314,1264,12.639999999999995,127,128,0.8721777049436868
315,1760,17.599999999999977,175,128,0.8720904871731925
316,1068,10.67999999999999,117,128,0.8720032781244752
317,1020,10.2,107,128,0.8719160777966628
318,412,4.120000000000001,66,32,0.8718288861888831
319,584,5.8400000000000025,80,64,0.8717417033002642
320,2272,22.719999999999967,194,256,0.8716545291299342
321,916,9.160000000000002,108,64,0.8715673636770213
322,340,3.400000000000001,57,32,0.8714802069406535
323,644,6.440000000000003,91,64,0.8713930589199594
324,1904,19.039999999999974,156,256,0.8713059196140674
325,1000,9.999999999999996,120,64,0.871218789022106
326,316,3.160000000000001,57,32,0.8711316671432038
327,952,9.519999999999996,111,64,0.8710445539764895
328,616,6.160000000000003,87,64,0.8709574495210919
329,252,2.520000000000001,48,32,0.8708703537761397
330,156,1.5600000000000003,40,16,0.8707832667407621
331,888,8.879999999999999,108,64,0.870696188414088
332,508,5.080000000000001,74,64,0.8706091187952466
333,2448,24.479999999999958,208,256,0.8705220578833671
334,452,4.520000000000001,66,64,0.8704350056775788
335,764,7.640000000000004,97,64,0.870347962177011
336,2216,22.159999999999986,181,256,0.8702609273807933
337,1316,13.159999999999993,135,128,0.8701739012880553
338,556,5.560000000000002,75,64,0.8700868838979264
339,716,7.160000000000003,95,64,0.8699998752095367
340,1364,13.639999999999995,141,128,0.8699128752220158
341,696,6.9600000000000035,92,64,0.8698258839344936
342,1348,13.479999999999997,139,128,0.8697389013461001
343,1292,12.919999999999993,133,128,0.8696519274559655
344,1056,10.559999999999999,122,64,0.86956496226322
345,580,5.800000000000002,79,64,0.8694780057669936
346,528,5.280000000000002,72,64,0.8693910579664169
347,1308,13.079999999999988,137,128,0.8693041188606203
348,1456,14.559999999999992,152,128,0.8692171884487343
349,284,2.840000000000001,53,32,0.8691302667298895
350,2384,23.839999999999968,204,256,0.8690433537032165
351,1556,15.559999999999985,161,128,0.8689564493678462
352,924,9.239999999999998,113,64,0.8688695537229094
353,588,5.880000000000003,83,64,0.8687826667675371
354,676,6.7600000000000025,89,64,0.8686957885008604
355,916,9.16,111,64,0.8686089189220103
356,1304,13.03999999999999,136,128,0.8685220580301182
357,1136,11.359999999999994,121,128,0.8684352058243152
358,1328,13.27999999999999,138,128,0.8683483623037328
359,1344,13.43999999999999,138,128,0.8682615274675024
360,1872,18.71999999999997,181,128,0.8681747013147557
361,2848,28.479999999999947,237,256,0.8680878838446242
362,1420,14.199999999999992,146,128,0.8680010750562398
363,584,5.840000000000002,80,64,0.8679142749487342
364,612,6.120000000000002,84,64,0.8678274835212393
365,672,6.720000000000003,87,64,0.8677407007728871
366,972,9.719999999999994,102,128,0.8676539267028098
367,332,3.320000000000001,55,32,0.8675671613101396
368,368,3.680000000000001,63,32,0.8674804045940085
369,1456,14.559999999999983,150,128,0.8673936565535492
370,1040,10.4,108,128,0.8673069171878938
371,2876,28.759999999999955,226,256,0.8672201864961749
372,1052,10.519999999999994,113,128,0.8671334644775254
373,508,5.080000000000001,68,64,0.8670467511310777
374,580,5.800000000000002,77,64,0.8669600464559646
375,760,7.600000000000002,93,64,0.866873350451319
376,592,5.920000000000003,79,64,0.8667866631162738
377,1064,10.639999999999995,119,128,0.8666999844499622
378,892,8.92,108,64,0.8666133144515172
379,304,3.040000000000001,56,32,0.866526653120072
380,2328,23.279999999999976,207,256,0.86644000045476
381,1288,12.879999999999995,132,128,0.8663533564547146
382,2272,22.719999999999978,185,256,0.8662667211190691
383,2024,20.239999999999984,169,256,0.8661800944469572
384,2180,21.79999999999998,176,256,0.8660934764375126
385,660,6.600000000000003,91,64,0.8660068670898688
386,960,9.599999999999998,115,64,0.8659202664031599
387,1280,12.799999999999994,130,128,0.8658336743765196
388,1436,14.359999999999992,149,128,0.865747091009082
389,1472,14.719999999999983,152,128,0.8656605162999811
390,1124,11.239999999999991,119,128,0.865573950248351
391,1536,15.359999999999992,154,128,0.8654873928533262
392,976,9.759999999999994,103,128,0.8654008441140408
393,1060,10.599999999999998,115,128,0.8653143040296294
394,880,8.799999999999999,106,64,0.8652277725992265
395,1464,14.63999999999999,151,128,0.8651412498219665
396,772,7.720000000000003,95,64,0.8650547356969843
397,624,6.240000000000002,87,64,0.8649682302234146
398,1000,10.000000000000002,106,128,0.8648817334003923
399,784,7.8400000000000025,96,64,0.8647952452270523
400,1108,11.079999999999998,119,128,0.8647087657025296
401,1068,10.679999999999998,116,128,0.8646222948259594
402,1384,13.839999999999987,141,128,0.8645358325964768
403,1308,13.079999999999993,137,128,0.8644493790132172
404,764,7.640000000000004,98,64,0.8643629340753158
405,2324,23.23999999999998,195,256,0.8642764977819083
406,704,7.040000000000003,85,64,0.8641900701321301
407,868,8.680000000000001,107,64,0.8641036511251169
408,1476,14.759999999999986,153,128,0.8640172407600044
409,1088,10.879999999999995,114,128,0.8639308390359284
410,2972,29.71999999999995,247,256,0.8638444459520248
411,564,5.6400000000000015,82,64,0.8637580615074296
412,640,6.400000000000003,89,64,0.8636716857012788
413,560,5.600000000000001,76,64,0.8635853185327087
414,1128,11.279999999999992,117,128,0.8634989600008555
415,492,4.920000000000002,71,64,0.8634126101048554
416,1344,13.439999999999989,140,128,0.8633262688438449
417,2104,21.039999999999974,177,256,0.8632399362169605
418,2416,24.159999999999965,202,256,0.8631536122233388
419,1732,17.319999999999983,162,128,0.8630672968621165
420,1424,14.239999999999988,146,128,0.8629809901324302
421,608,6.080000000000003,82,64,0.862894692033417
422,648,6.480000000000003,91,64,0.8628084025642137
423,1380,13.799999999999985,139,128,0.8627221217239572
424,1644,16.43999999999998,164,128,0.8626358495117848
425,1336,13.359999999999992,139,128,0.8625495859268337
426,1248,12.479999999999988,123,128,0.862463330968241
427,1264,12.639999999999993,128,128,0.8623770846351442
428,680,6.800000000000002,92,64,0.8622908469266807
429,764,7.640000000000004,100,64,0.862204617841988
430,708,7.080000000000004,95,64,0.8621183973802038
431,848,8.480000000000002,103,64,0.8620321855404658
432,1180,11.799999999999994,128,128,0.8619459823219118
433,1384,13.839999999999986,145,128,0.8618597877236795
434,796,7.9600000000000035,104,64,0.8617736017449071
435,1352,13.51999999999999,143,128,0.8616874243847327
436,1192,11.919999999999993,122,128,0.8616012556422942
437,1296,12.959999999999992,129,128,0.86151509551673
438,1376,13.759999999999986,144,128,0.8614289440071783
439,1320,13.199999999999989,137,128,0.8613428011127776
440,1000,9.999999999999998,105,128,0.8612566668326663
441,1332,13.319999999999986,138,128,0.861170541165983
442,1304,13.039999999999992,136,128,0.8610844241118665
443,1040,10.399999999999997,112,128,0.8609983156694553
444,1188,11.879999999999995,128,128,0.8609122158378884
445,964,9.639999999999997,107,128,0.8608261246163046
446,572,5.720000000000002,79,64,0.860740042003843
447,1464,14.63999999999999,154,128,0.8606539679996427
448,1600,15.999999999999986,158,128,0.8605679026028427
449,1148,11.479999999999997,124,128,0.8604818458125824
450,1388,13.879999999999992,143,128,0.8603957976280011
451,656,6.560000000000003,92,64,0.8603097580482383
452,624,6.240000000000003,86,64,0.8602237270724334
